ID,Time,
1TP6GQ1X1G58UU6AF5,10:27:00,0:27:00
1TP6GQ1X1G58UU6AF5,10:54:00,FALSE
1TP6K2UX1FLD71AAFB,11:41:39,0:36:21
1TP6K2UX1FLD71AAFB,12:18:00,FALSE
1TP6KI0X1GAJI4TAA7,12:23:07,0:06:09
1TP6KI0X1GAJI4TAA7,12:29:16,FALSE
1TP6LAVX1G2HM0KAAH,11:43:22,0:07:38
1TP6LAVX1G2HM0KAAH,11:51:00,FALSE
1TP6LR3X169HRJEAAI,12:45:27,22:55:33
1TP6LR3X169HRJEAAI,11:41:00,FALSE
1TP6NLOX1G7ASNAAM4,11:42:59,0:13:25
1TP6NLOX1G7ASNAAM4,11:56:24,FALSE
1TP6NS7X1G643OHAF3,10:41:00,0:09:00
1TP6NS7X1G643OHAF3,10:50:00,FALSE
1TP6O7HX1ERL682AFM,11:34:34,1:04:26
1TP6O7HX1ERL682AFM,12:39:00,FALSE
1TP6PFIX11UF3G0AFH,11:27:54,0:38:06
1TP6PFIX11UF3G0AFH,12:06:00,FALSE
1TP6PGRX19AG0IRAFD,11:07:00,0:33:00
1TP6PGRX19AG0IRAFD,11:40:00,FALSE
1TP6QOFX15JRLP7AM3,12:34:38,FALSE
1TP6RJHX1GAT30PAAG,12:14:47,23:56:13
1TP6RJHX1GAT30PAAG,12:11:00,FALSE
1TP6UA6X1G8KU55AS9,12:20:49,23:22:11
1TP6UA6X1G8KU55AS9,11:43:00,FALSE
1TP6UN6X1BRHVB7AAK,11:36:05,0:05:55
1TP6UN6X1BRHVB7AAK,11:42:00,FALSE
1TP717NX15TDSPDAFA,11:13:00,FALSE
1TP72T0X15T49A4AMX,11:56:00,0:27:18
1TP72T0X15T49A4AMX,12:23:18,FALSE
1TP72TFX1G7M0R2AFQ,10:39:00,0:47:00
1TP72TFX1G7M0R2AFQ,11:26:00,FALSE
1TP730UX0VCH7SQAAJ,11:36:26,0:05:34
1TP730UX0VCH7SQAAJ,11:42:00,FALSE
1TP736NX1G9EF2FAFH,10:40:00,0:14:00
1TP736NX1G9EF2FAFH,10:54:00,FALSE
1TP767VX1GBVV57AAP,12:45:08,23:19:57
1TP767VX1GBVV57AAP,12:05:05,FALSE
1TP77FPX1G9NNRLAAX,11:24:00,0:07:00
1TP77FPX1G9NNRLAAX,11:31:00,FALSE
1TP782QX1FKSRKBAFE,11:37:00,0:57:27
1TP782QX1FKSRKBAFE,12:34:27,FALSE
1TP7972X1G6JOGKAFE,11:52:00,0:36:08
1TP7972X1G6JOGKAFE,12:28:08,FALSE
1TP7976X1G7KEFBAAG,12:46:17,23:27:27
1TP7976X1G7KEFBAAG,12:13:44,FALSE
1TP7A7AX1G2U6N2AFB,11:12:00,0:08:00
1TP7A7AX1G2U6N2AFB,11:20:00,FALSE
1TP7C7DX1FS2FB6AAZ,11:35:00,0:10:00
1TP7C7DX1FS2FB6AAZ,11:45:00,FALSE
1TP7CD6X1G8KVIQAF9,12:06:00,FALSE
1TP7CKRX1G6L72HAAQ,12:23:04,0:05:57
1TP7CKRX1G6L72HAAQ,12:29:01,FALSE
1TP7D0FX1FQ25S1NFX,10:41:00,0:37:00
1TP7D0FX1FQ25S1NFX,11:18:00,FALSE
1TP7D6VX1FJTROAAFD,10:58:00,0:38:00
1TP7D6VX1FJTROAAFD,11:36:00,FALSE
1TP7EPQX15U8E36AA6,12:42:01,23:32:14
1TP7EPQX15U8E36AA6,12:14:15,FALSE
1TP7F5RX1G31BPBAF9,11:40:15,0:03:45
1TP7F5RX1G31BPBAF9,11:44:00,FALSE
1TP7FHVX1FQ65MTNAU,11:44:21,0:19:39
1TP7FHVX1FQ65MTNAU,12:04:00,FALSE
1TP7HG2X1G8KT8FAA5,11:35:00,0:12:00
1TP7HG2X1G8KT8FAA5,11:47:00,FALSE
1TP7HUUX1D2PO4NAFY,11:09:23,0:31:37
1TP7HUUX1D2PO4NAFY,11:41:00,FALSE
1TP7JQQX1G0VK64VFA,12:09:00,FALSE
1TP7LHLX1G3SJVFAFX,10:43:00,0:13:00
1TP7LHLX1G3SJVFAFX,10:56:00,FALSE
1TP7LLIX15U9KGUAAH,11:58:00,0:26:49
1TP7LLIX15U9KGUAAH,12:24:49,FALSE
1TP7LTTX1G8L0BGAMQ,12:01:00,0:39:00
1TP7LTTX1G8L0BGAMQ,12:40:00,FALSE
1TP7NSJX1DRV8UQAFU,11:41:00,0:39:29
1TP7NSJX1DRV8UQAFU,12:20:29,FALSE
1TP7O3HX1D3RSA3AFE,10:30:00,0:52:00
1TP7O3HX1D3RSA3AFE,11:22:00,FALSE
1TP7QG0X1GBL38BAAH,11:42:00,0:09:38
1TP7QG0X1GBL38BAAH,11:51:38,FALSE
1TP7RLUX12V8LR3ASG,10:41:00,0:06:01
1TP7RLUX12V8LR3ASG,10:47:01,FALSE
1TP7RSLX1FPRIJMAAS,12:38:29,0:02:47
1TP7RSLX1FPRIJMAAS,12:41:16,FALSE
1TP7SCAX1FPCSM5AFL,11:34:29,0:53:21
1TP7SCAX1FPCSM5AFL,12:27:50,FALSE
1TP7SQEX1G32FJ4AAH,11:06:00,0:08:00
1TP7SQEX1G32FJ4AAH,11:14:00,FALSE
1TP7UHFX1G5DM0UAAR,11:35:07,0:54:41
1TP7UHFX1G5DM0UAAR,12:29:48,FALSE
1TP7UVLX1G83T2UNAJ,12:22:16,0:05:48
1TP7UVLX1G83T2UNAJ,12:28:04,FALSE
1TP7V8TX1GCH82FAF2,10:45:00,0:46:00
1TP7V8TX1GCH82FAF2,11:31:00,FALSE
1TP82CQX1G9Q4FGASR,12:14:24,0:01:36
1TP82CQX1G9Q4FGASR,12:16:00,FALSE
1TP82P9X1FQA6GEAA9,11:13:22,0:03:38
1TP82P9X1FQA6GEAA9,11:17:00,FALSE
1TP843BX18JDBE0ASS,11:23:22,0:50:38
1TP843BX18JDBE0ASS,12:14:00,FALSE
1TP8692X1FV2FKHAAL,11:33:00,0:07:22
1TP8692X1FV2FKHAAL,11:40:22,FALSE
1TP87DQX19FOQ85AAN,12:43:14,23:31:11
1TP87DQX19FOQ85AAN,12:14:25,FALSE
1TP88IIX1G9C3Q4AFV,10:39:00,1:09:29
1TP88IIX1G9C3Q4AFV,11:48:29,FALSE
1TP88Q5X16M56MLAA5,12:17:11,0:07:49
1TP88Q5X16M56MLAA5,12:25:00,FALSE
1TP898PX1D252KUNA6,11:24:18,0:34:07
1TP898PX1D252KUNA6,11:58:25,FALSE
1TP8F9PX1GBK35QAFF,10:38:00,0:55:00
1TP8F9PX1GBK35QAFF,11:33:00,FALSE
1TP8HH9X1G9BAI1AAM,11:24:00,0:06:00
1TP8HH9X1G9BAI1AAM,11:30:00,FALSE
1TP8IUDX1FRNFBOASU,10:54:00,0:50:00
1TP8IUDX1FRNFBOASU,11:44:00,FALSE
1TP8JCRX1DSF9KFAFB,10:44:13,0:46:12
1TP8JCRX1DSF9KFAFB,11:30:25,FALSE
1TP8LHBX1FQ9VE6AAI,11:43:34,0:07:26
1TP8LHBX1FQ9VE6AAI,11:51:00,FALSE
1TP8LNHX1G65NDUAMQ,11:39:31,0:09:29
1TP8LNHX1G65NDUAMQ,11:49:00,FALSE
1TP8MJPX1G5HJGKAAI,12:05:40,23:53:31
1TP8MJPX1G5HJGKAAI,11:59:11,FALSE
1TP8MOIX1G5CIL1AFU,11:48:00,0:40:14
1TP8MOIX1G5CIL1AFU,12:28:14,FALSE
1TP8OQRX1G2L7RHAMH,11:13:00,0:50:00
1TP8OQRX1G2L7RHAMH,12:03:00,FALSE
1TP8QGQX1G2HKO2AAV,11:35:00,0:09:00
1TP8QGQX1G2HKO2AAV,11:44:00,FALSE
1TP8R2GX1G8R260AFJ,10:52:00,0:52:00
1TP8R2GX1G8R260AFJ,11:44:00,FALSE
1TP8SHKX1G49M34NAQ,11:32:45,0:04:15
1TP8SHKX1G49M34NAQ,11:37:00,FALSE
1TP8TOSX1G8K1SRAFF,10:27:00,0:34:00
1TP8TOSX1G8K1SRAFF,11:01:00,FALSE
1TP8U9IX155O3MKAFV,11:40:12,0:07:40
1TP8U9IX155O3MKAFV,11:47:52,FALSE
1TP8VPTX1GBGSR2AAZ,11:58:00,0:26:50
1TP8VPTX1GBGSR2AAZ,12:24:50,FALSE
1TP90IGX1G23OQ1NFG,12:07:47,23:14:13
1TP90IGX1G23OQ1NFG,11:22:00,FALSE
1TP92QFX1G52FL6AAW,11:05:00,0:11:51
1TP92QFX1G52FL6AAW,11:16:51,FALSE
1TP93JSX1GE0ADIAAX,12:42:31,23:31:39
1TP93JSX1GE0ADIAAX,12:14:10,FALSE
1TP9481X1GBFAGQAF1,12:05:00,0:24:45
1TP9481X1GBFAGQAF1,12:29:45,FALSE
1TP96P8X19FDKH2AFA,10:27:00,0:34:00
1TP96P8X19FDKH2AFA,11:01:00,FALSE
1TP9760X1679IIJAFO,10:40:00,0:51:00
1TP9760X1679IIJAFO,11:31:00,FALSE
1TP97GJX1GB6AQ8AA0,11:24:49,0:03:11
1TP97GJX1GB6AQ8AA0,11:28:00,FALSE
1TP98RNX14NAFJCAFT,11:35:00,1:04:00
1TP98RNX14NAFJCAFT,12:39:00,FALSE
1TP9A7CX1GB1HG2AAL,11:31:00,0:04:00
1TP9A7CX1GB1HG2AAL,11:35:00,FALSE
1TP9B20X1GAPN38AFI,11:55:00,0:23:24
1TP9B20X1GAPN38AFI,12:18:24,FALSE
1TP9B7DX1FM1EHDAFW,12:43:00,FALSE
1TP9CCDX1GCGQDNAFO,10:41:34,0:47:36
1TP9CCDX1GCGQDNAFO,11:29:10,FALSE
1TP9CT2X1GAF4HNAAJ,12:13:56,0:15:29
1TP9CT2X1GAF4HNAAJ,12:29:25,FALSE
1TP9D8NX1ENKO9IAFK,11:11:00,0:35:00
1TP9D8NX1ENKO9IAFK,11:46:00,FALSE
1TP9G23X1G6VG3CNAB,11:45:31,0:06:29
1TP9G23X1G6VG3CNAB,11:52:00,FALSE
1TP9I5CX1GBMNJ6AAB,12:45:00,FALSE
1TP9JO6X1G75092NA5,11:49:00,0:21:00
1TP9JO6X1G75092NA5,12:10:00,FALSE
1TP9M0JX11LE2S7AFU,12:10:00,FALSE
1TP9NADX1FJ6S4EAFK,11:27:00,0:39:00
1TP9NADX1FJ6S4EAFK,12:06:00,FALSE
1TP9OBCX1G5B4PUNFC,10:56:00,0:26:00
1TP9OBCX1G5B4PUNFC,11:22:00,FALSE
1TP9OF5X1G7CE2JAAA,11:36:07,0:01:55
1TP9OF5X1G7CE2JAAA,11:38:02,FALSE
1TP9OJAX1G0NMCLAFC,12:02:30,23:22:02
1TP9OJAX1G0NMCLAFC,11:24:32,FALSE
1TP9PURX1G3VE47AM3,12:10:39,0:04:26
1TP9PURX1G3VE47AM3,12:15:05,FALSE
1TP9QF9X1GAO1I2AF3,12:05:07,0:32:53
1TP9QF9X1GAO1I2AF3,12:38:00,FALSE
1TP9QQRX1G8TSQMAFN,10:56:36,1:06:24
1TP9QQRX1G8TSQMAFN,12:03:00,FALSE
1TP9RM6X1G7KGNMAF0,12:18:48,0:10:29
1TP9RM6X1G7KGNMAF0,12:29:17,0:01:26
1TP9RM6X1G7KGNMAF0,12:30:43,0:00:52
1TP9RM6X1G7KGNMAF0,12:31:35,FALSE
1TP9S4EX1G9ICFNAFC,10:40:37,1:10:23
1TP9S4EX1G9ICFNAFC,11:51:00,FALSE
1TP9U5NX1G5VHTGNF3,10:43:00,0:51:00
1TP9U5NX1G5VHTGNF3,11:34:00,FALSE
1TP9UKCX1685PAJASS,11:11:12,0:29:48
1TP9UKCX1685PAJASS,11:41:00,FALSE
1TP9UTAX1GAKJ4AAAX,11:24:00,0:07:00
1TP9UTAX1GAKJ4AAAX,11:31:00,FALSE
1TP9VEAX1G97Q5CAF4,11:16:00,0:54:00
1TP9VEAX1G97Q5CAF4,12:10:00,FALSE
1TPA0D7X1ET6L0JAFL,11:36:55,0:35:41
1TPA0D7X1ET6L0JAFL,12:12:36,FALSE
1TPA2LBX1G7EC86AAV,11:49:00,0:08:00
1TPA2LBX1G7EC86AAV,11:57:00,FALSE
1TPA3N7X1G9DQACAFF,12:30:17,0:20:43
1TPA3N7X1G9DQACAFF,12:51:00,FALSE
1TPA4DVX1G5OHQEAA6,11:05:00,0:07:30
1TPA4DVX1G5OHQEAA6,11:12:30,FALSE
1TPA4UPX1FRJ84TAN6,11:58:19,0:16:31
1TPA4UPX1FRJ84TAN6,12:14:50,FALSE
1TPA58OX1G97PVKVAK,11:11:39,0:26:21
1TPA58OX1G97PVKVAK,11:38:00,FALSE
1TPA59FX14N4D50CF6,10:27:00,0:09:00
1TPA59FX14N4D50CF6,10:36:00,FALSE
1TPA7QDX1GBCDQ1AFB,10:40:00,0:48:00
1TPA7QDX1GBCDQ1AFB,11:28:00,FALSE
1TPA969X1G90VNTAM2,12:19:40,0:30:20
1TPA969X1G90VNTAM2,12:50:00,FALSE
1TPAA4CX1G92F5DVF3,10:34:00,0:45:59
1TPAA4CX1G92F5DVF3,11:19:59,FALSE
1TPABAIX1G7UMIPNAR,12:45:00,FALSE
1TPACGTX1G9FPB0VMQ,12:01:00,0:39:00
1TPACGTX1G9FPB0VMQ,12:40:00,FALSE
1TPAEQ4X1GC19G0AFF,11:43:00,0:26:00
1TPAEQ4X1GC19G0AFF,12:09:00,FALSE
1TPAFADX1FSLNKVAFA,10:50:41,0:19:19
1TPAFADX1FSLNKVAFA,11:10:00,FALSE
1TPAH1PX1GCC7ROAS3,11:10:00,0:31:00
1TPAH1PX1GCC7ROAS3,11:41:00,FALSE
1TPAJEHX1GARPDHAFJ,11:50:00,0:25:00
1TPAJEHX1GARPDHAFJ,12:15:00,FALSE
1TPAL7UX153A433AFW,11:07:00,1:07:00
1TPAL7UX153A433AFW,12:14:00,FALSE
1TPALT1X1A2TBQOAFB,10:39:41,0:59:19
1TPALT1X1A2TBQOAFB,11:39:00,FALSE
1TPANQ9X167ISP3AFJ,10:41:00,0:59:00
1TPANQ9X167ISP3AFJ,11:40:00,FALSE
1TPAQ22X1G7B2EMAF0,10:36:53,0:39:53
1TPAQ22X1G7B2EMAF0,11:16:46,FALSE
1TPAS85X1GAPE0SAF0,10:34:00,0:05:00
1TPAS85X1GAPE0SAF0,10:39:00,FALSE
1TPAV8OX1FUFUK5AAJ,11:32:00,0:01:00
1TPAV8OX1FUFUK5AAJ,11:33:00,FALSE
1TPB1MOX1G5HLCUAFL,12:28:00,0:07:00
1TPB1MOX1G5HLCUAFL,12:35:00,FALSE
1TPB1T3X1G5N8QIAF3,11:12:00,0:09:00
1TPB1T3X1G5N8QIAF3,11:21:00,FALSE
1TPB2J4X1GAFMIENF2,12:07:43,23:14:17
1TPB2J4X1GAFMIENF2,11:22:00,FALSE
1TPB2JCX1G897ACAFH,10:40:00,0:43:00
1TPB2JCX1G897ACAFH,11:23:00,FALSE
1TPB3N6X1G6ABOEAF4,10:38:00,0:06:00
1TPB3N6X1G6ABOEAF4,10:44:00,FALSE
1TPB470X1GAF2CNAFW,11:21:00,0:30:00
1TPB470X1GAF2CNAFW,11:51:00,FALSE
1TPB8G0X1GB0PLVAF6,10:42:58,1:17:02
1TPB8G0X1GB0PLVAF6,12:00:00,FALSE
1TPB96QX1BDJ80JAFH,10:35:00,0:38:56
1TPB96QX1BDJ80JAFH,11:13:56,FALSE
1TPBB3SX1G9GP87AF8,10:41:15,1:00:45
1TPBB3SX1G9GP87AF8,11:42:00,FALSE
1TPBBRFX1EQTSL8AA9,12:43:00,23:31:22
1TPBBRFX1EQTSL8AA9,12:14:22,0:24:29
1TPBBRFX1EQTSL8AA9,12:38:51,FALSE
1TPBCJ7X1G7UORDAFY,10:41:32,0:46:28
1TPBCJ7X1G7UORDAFY,11:28:00,FALSE
1TPBDFBX0U3H8ORAAS,11:43:00,0:50:17
1TPBDFBX0U3H8ORAAS,12:33:17,FALSE
1TPBDUBX1G71R32AF9,10:42:00,1:01:00
1TPBDUBX1G71R32AF9,11:43:00,FALSE
1TPBE90X15VNJRKAFU,12:10:00,0:06:19
1TPBE90X15VNJRKAFU,12:16:19,FALSE
1TPBF8FX1G5CACEAAV,11:10:00,0:05:00
1TPBF8FX1G5CACEAAV,11:15:00,FALSE
1TPBGOPX1G6C2OTAMO,11:11:00,0:12:20
1TPBGOPX1G6C2OTAMO,11:23:20,FALSE
1TPBHMCX1G9NMQVAFZ,10:38:00,1:06:00
1TPBHMCX1G9NMQVAFZ,11:44:00,FALSE
1TPBJEGX1GA8IPBASX,11:52:00,0:21:32
1TPBJEGX1GA8IPBASX,12:13:32,FALSE
1TPBK7VX1G7ML02NFT,10:40:00,0:36:00
1TPBK7VX1G7ML02NFT,11:16:00,FALSE
1TPBK8NX1G8SJHJAF9,11:14:00,0:56:00
1TPBK8NX1G8SJHJAF9,12:10:00,FALSE
1TPBKN9X1GBL5NSAFU,10:41:00,0:49:00
1TPBKN9X1GBL5NSAFU,11:30:00,FALSE
1TPBL10X1G96OK0AAI,12:12:51,23:36:09
1TPBL10X1G96OK0AAI,11:49:00,FALSE
1TPBMJJX1G2DV2JAF1,10:43:00,0:48:00
1TPBMJJX1G2DV2JAF1,11:31:00,FALSE
1TPBMO8X1GCL2SKAA7,12:39:14,23:34:48
1TPBMO8X1GCL2SKAA7,12:14:02,FALSE
1TPBN04X1FVEK6JAFQ,10:42:00,1:00:00
1TPBN04X1FVEK6JAFQ,11:42:00,FALSE
1TPBN9AX1G89VA5AME,11:54:00,0:40:34
1TPBN9AX1G89VA5AME,12:34:34,FALSE
1TPBNLHX1FUIJEPAAP,11:26:00,0:24:00
1TPBNLHX1FUIJEPAAP,11:50:00,FALSE
1TPBNP2X15VLI93AFF,11:28:00,0:01:00
1TPBNP2X15VLI93AFF,11:29:00,FALSE
1TPBNTOX1GBOO6BAAD,11:32:49,0:10:11
1TPBNTOX1GBOO6BAAD,11:43:00,FALSE
1TPBP8FX15JO6DVAF7,11:11:18,0:35:42
1TPBP8FX15JO6DVAF7,11:47:00,FALSE
1TPBREEX162B53FAFF,11:50:00,0:20:00
1TPBREEX162B53FAFF,12:10:00,FALSE
1TPBRT5X1G50ISHAS4,12:20:54,23:22:06
1TPBRT5X1G50ISHAS4,11:43:00,FALSE
1TPBSCTX1FTMP9INF8,10:34:00,0:45:00
1TPBSCTX1FTMP9INF8,11:19:00,FALSE
1TPBSK1X16D3RQBAAE,12:03:29,23:54:31
1TPBSK1X16D3RQBAAE,11:58:00,FALSE
1TPBT8DX1G93VHGAFI,11:43:00,1:02:00
1TPBT8DX1G93VHGAFI,12:45:00,FALSE
1TPBTAEX1GA7A05AFF,10:57:00,0:04:00
1TPBTAEX1GA7A05AFF,11:01:00,FALSE
1TPBUBVX1G221EMAFS,12:38:00,0:11:00
1TPBUBVX1G221EMAFS,12:49:00,FALSE
1TPBUN0X15Q45RSAAV,12:45:43,23:28:45
1TPBUN0X15Q45RSAAV,12:14:28,FALSE
1TPBV2AX1G4V03HNFU,10:56:00,0:26:00
1TPBV2AX1G4V03HNFU,11:22:00,FALSE
1TPBV78X1G9V2MKAAO,11:58:00,0:26:52
1TPBV78X1G9V2MKAAO,12:24:52,FALSE
1TPBV8NX1G83QCCAFB,10:45:00,0:46:00
1TPBV8NX1G83QCCAFB,11:31:00,FALSE
1TPBVV2X1BD4UJ2AFS,11:42:00,1:03:00
1TPBVV2X1BD4UJ2AFS,12:45:00,FALSE
1TPC05OX1G208S9AMW,11:05:00,0:28:00
1TPC05OX1G208S9AMW,11:33:00,FALSE
1TPC18IX11NK1GKAFJ,10:37:00,0:43:53
1TPC18IX11NK1GKAFJ,11:20:53,FALSE
1TPC1GEX1FB2C3HAF3,10:42:27,0:51:33
1TPC1GEX1FB2C3HAF3,11:34:00,FALSE
1TPC2PUX1G895RUAFF,10:34:00,0:44:00
1TPC2PUX1G895RUAFF,11:18:00,FALSE
1TPC3HFX1G48VLSAFN,11:58:00,0:09:00
1TPC3HFX1G48VLSAFN,12:07:00,FALSE
1TPC3K4X1G8B4T4NA0,12:45:00,FALSE
1TPC3K8X1G5OFANAAJ,11:42:00,0:09:00
1TPC3K8X1G5OFANAAJ,11:51:00,FALSE
1TPC45UX1G3DVS8AMQ,12:34:22,23:19:38
1TPC45UX1G3DVS8AMQ,11:54:00,FALSE
1TPC47NX1G7R7HTAFT,10:43:49,1:09:11
1TPC47NX1G7R7HTAFT,11:53:00,FALSE
1TPC6HHX1G3D8LCAAH,11:21:00,0:05:00
1TPC6HHX1G3D8LCAAH,11:26:00,FALSE
1TPC71PX1GAAFKAAMQ,11:24:00,0:13:00
1TPC71PX1GAAFKAAMQ,11:37:00,FALSE
1TPC7P4X1G9DJJBAS2,11:51:00,FALSE
1TPC80HX1G97SANAS5,12:13:49,0:03:11
1TPC80HX1G97SANAS5,12:17:00,FALSE
1TPC8VIX1GBQL6EAFE,11:21:00,0:30:00
1TPC8VIX1GBQL6EAFE,11:51:00,FALSE
1TPC93QX1G9UA4AAAX,11:37:00,0:13:00
1TPC93QX1G9UA4AAAX,11:50:00,FALSE
1TPC9MMX1G6EUMUASW,10:40:00,1:34:00
1TPC9MMX1G6EUMUASW,12:14:00,FALSE
1TPCB4SX1G2IU1CAFZ,11:41:00,0:58:00
1TPCB4SX1G2IU1CAFZ,12:39:00,FALSE
1TPCCOIX15AH97JAF5,11:10:06,0:10:32
1TPCCOIX15AH97JAF5,11:20:38,FALSE
1TPCDHAX1G8HMIFAFW,11:43:00,0:26:00
1TPCDHAX1G8HMIFAFW,12:09:00,FALSE
1TPCEK5X1GAR9AUASJ,10:46:58,0:10:27
1TPCEK5X1GAR9AUASJ,10:57:25,FALSE
1TPCEOHX1526DNVVFR,10:39:01,0:05:59
1TPCEOHX1526DNVVFR,10:45:00,FALSE
1TPCHN9X1EA0QUUAAG,12:22:11,0:04:43
1TPCHN9X1EA0QUUAAG,12:26:54,FALSE
1TPCI4EX0UK64FMAFI,12:11:08,0:05:14
1TPCI4EX0UK64FMAFI,12:16:22,FALSE
1TPCID6X1G6R1OAAFK,11:07:00,0:07:49
1TPCID6X1G6R1OAAFK,11:14:49,FALSE
1TPCLR9X1G69O34VAZ,11:38:00,0:15:00
1TPCLR9X1G69O34VAZ,11:53:00,FALSE
1TPCLV3X15FOB1KNFG,10:43:00,0:43:47
1TPCLV3X15FOB1KNFG,11:26:47,FALSE
1TPCMI1X1FK50F9AFY,11:10:53,0:40:07
1TPCMI1X1FK50F9AFY,11:51:00,FALSE
1TPCMV5X1613BA2AFD,12:09:44,0:10:09
1TPCMV5X1613BA2AFD,12:19:53,FALSE
1TPCND5X1G6970IAAS,12:44:27,23:29:50
1TPCND5X1G6970IAAS,12:14:17,FALSE
1TPCO9HX1FMIJRVNA8,11:42:35,0:07:29
1TPCO9HX1FMIJRVNA8,11:50:04,FALSE
1TPCPAFX1FK3LLMAF9,11:09:00,1:33:00
1TPCPAFX1FK3LLMAF9,12:42:00,FALSE
1TPCQPMX18L3GT1AF1,10:38:51,1:01:09
1TPCQPMX18L3GT1AF1,11:40:00,FALSE
1TPCT87X1G9BS4DAAG,12:28:18,0:02:17
1TPCT87X1G9BS4DAAG,12:30:35,FALSE
1TPCTDJX1G51M20NFU,10:43:00,0:47:00
1TPCTDJX1G51M20NFU,11:30:00,FALSE
1TPCTIKX1GAE1MEAFF,10:42:00,1:01:00
1TPCTIKX1GAE1MEAFF,11:43:00,FALSE
1TPCTUQX1G8NJF1VMJ,11:17:00,1:00:40
1TPCTUQX1G8NJF1VMJ,12:17:40,FALSE
1TPCUNGX168HT89AAX,11:46:00,1:01:00
1TPCUNGX168HT89AAX,12:47:00,FALSE
1TPD07VX1FU63Q3AAW,11:43:00,0:08:00
1TPD07VX1FU63Q3AAW,11:51:00,FALSE
1TPD1FUX1G6NBC4ASN,10:41:00,0:05:00
1TPD1FUX1G6NBC4ASN,10:46:00,FALSE
1TPD2AKX1G3EI8IAAN,10:59:00,0:03:00
1TPD2AKX1G3EI8IAAN,11:02:00,0:02:00
1TPD2AKX1G3EI8IAAN,11:04:00,FALSE
1TPD2FCX1G9T7QUAM9,11:02:00,0:53:00
1TPD2FCX1G9T7QUAM9,11:55:00,FALSE
1TPD2PPX1GAGSM4AFH,10:35:27,0:50:07
1TPD2PPX1GAGSM4AFH,11:25:34,FALSE
1TPD3AUX1GB44L9AFJ,11:11:00,0:26:00
1TPD3AUX1GB44L9AFJ,11:37:00,FALSE
1TPD58QX1G4MGE7AAH,11:49:00,0:08:00
1TPD58QX1G4MGE7AAH,11:57:00,FALSE
1TPD677X15VKHSQAAP,11:37:52,0:07:08
1TPD677X15VKHSQAAP,11:45:00,FALSE
1TPD6JLX1G83T2CAFF,10:50:00,1:01:00
1TPD6JLX1G83T2CAFF,11:51:00,FALSE
1TPD6TJX1GA43DGAFM,11:05:00,0:09:34
1TPD6TJX1GA43DGAFM,11:14:34,FALSE
1TPD8KDX1G70LPUAAD,11:58:00,0:27:21
1TPD8KDX1G70LPUAAD,12:25:21,FALSE
1TPD92LX15VKILRAFM,12:38:43,0:06:54
1TPD92LX15VKILRAFM,12:45:37,FALSE
1TPD9BKX1FS17D1AMQ,12:51:00,0:05:00
1TPD9BKX1FS17D1AMQ,12:56:00,FALSE
1TPDH6LX1GCRSB2AFU,10:42:31,1:17:29
1TPDH6LX1GCRSB2AFU,12:00:00,FALSE
1TPDI86X1GBANIEAAD,11:32:40,0:04:20
1TPDI86X1GBANIEAAD,11:37:00,FALSE
1TPDJ9EX11999U8AAG,11:36:04,0:05:56
1TPDJ9EX11999U8AAG,11:42:00,FALSE
1TPDLE5X15HK9Q9NFF,10:56:00,0:36:00
1TPDLE5X15HK9Q9NFF,11:32:00,FALSE
1TPDM10X162LHRQAFZ,12:45:11,23:18:49
1TPDM10X162LHRQAFZ,12:04:00,FALSE
1TPDMDQX160QSA0AAY,11:04:00,0:07:00
1TPDMDQX160QSA0AAY,11:11:00,FALSE
1TPDMHIX1G82RBIAFK,10:36:50,0:36:51
1TPDMHIX1G82RBIAFK,11:13:41,FALSE
1TPDMN8X1G9BI36AMX,12:34:04,23:32:56
1TPDMN8X1G9BI36AMX,12:07:00,FALSE
1TPDMTMX1FQVNMAAFF,11:11:00,0:03:00
1TPDMTMX1FQVNMAAFF,11:14:00,FALSE
1TPDN3FX1FKNLQLAFN,10:58:00,0:38:00
1TPDN3FX1FKNLQLAFN,11:36:00,FALSE
1TPDNSBX0VE259QAFU,11:38:19,0:55:56
1TPDNSBX0VE259QAFU,12:34:15,FALSE
1TPDPUVX1G7DE4VAAG,12:42:47,23:31:10
1TPDPUVX1G7DE4VAAG,12:13:57,FALSE
1TPDQO6X1G3MKNKAS3,11:12:00,0:05:00
1TPDQO6X1G3MKNKAS3,11:17:00,FALSE
1TPDR28X1FIOGOLAAT,10:38:00,0:08:00
1TPDR28X1FIOGOLAAT,10:46:00,FALSE
1TPDRN8X1G5TPM8AF0,12:09:00,FALSE
1TPDSHJX1FTME8KAMS,11:09:00,0:07:34
1TPDSHJX1FTME8KAMS,11:16:34,1:27:26
1TPDSHJX1FTME8KAMS,12:44:00,0:02:00
1TPDSHJX1FTME8KAMS,12:46:00,FALSE
1TPDTMMX19LR1FPAF9,12:33:07,23:04:53
1TPDTMMX19LR1FPAF9,11:38:00,FALSE
1TPDV9VX1GA90VOAFJ,10:36:57,0:43:58
1TPDV9VX1GA90VOAFJ,11:20:55,FALSE
1TPDVO7X1G8F74JASG,11:13:11,0:03:49
1TPDVO7X1G8F74JASG,11:17:00,FALSE
1TPE0BTX1G1OHVHAFL,12:24:55,0:14:05
1TPE0BTX1G1OHVHAFL,12:39:00,FALSE
1TPE0HBX1G76HA3AFZ,11:42:00,FALSE
1TPE4DKX1FR4AH0AFB,11:34:59,23:35:04
